geoid,period,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children
13215002200,1980,14.59951454,84.2985097,0.676233169,0.250421817,0.15027258,3.75E-06,-9999,-9999,1.31E-05,0.150255714,-9999,-9999,9.294278153,33.56290223,21.7623658,15.1397447,-9999,63.82979389,-9999,-9999,-9999,-9999,0.325615264,0.050085863,0.175295834,-9999,0.200336232,1.101866144,2.10353044,0.150252174,1.177001601,9.37E-06,1.177001608,1.795760297,0.134018877,0.175294204,-9999,0.601025567,-9999,-9999,85.32068119,4.454747139,13.82069409,45.77806195,12.90075537,26.44288254,5.416790067,14.75208221,16.14775418,11130.62806,14151.78571,13518.15465,11130.62806,-9999,4972.904847,21.0667724,0.038556498,13.28082433,9.810742894,22.89964146,27.65958778,-9999,-9999,5.575147152,66.54228383,17.62018648,21302.78055,108.994487,45.76822419,67.71035259,27.09748614,18.25735481,3.831788688,43.44485648,26.56475543,18.53399398
13215002300,1980,56.44421967,41.97656652,1.426388176,-9999,0.152827305,-9999,-9999,-9999,-9999,0.10188487,0.050942435,-9999,13.19569075,28.63554583,-9999,-9999,13.88888815,22.22222105,-9999,-9999,-9999,-9999,0.713194088,0.152827305,0.254712174,0.953336699,-9999,2.759658819,1.003512289,-9999,4.014049157,1.003512293,3.763171098,3.569525953,-9999,0.250878073,-9999,2.358253889,-9999,-9999,55.80246828,17.44855975,6.605922435,53.00794512,28.53658605,13.78048838,5.000000001,14.07798992,11.46601055,13983,18195.65098,-9999,13983,-9999,7298.000174,19.77800175,0.071277218,11.03202896,6.373429104,-9999,-9999,-9999,-9999,4.264871118,37.16295404,53.01866087,48788.00172,176.9999944,35.23600518,75.02863698,27.10137564,20.73357179,5.960264949,45.02962443,28.70309227,25.44484136
13215002400,1980,5.385070316,93.33098224,1.188832819,-9999,0.095115566,0.095080273,-9999,-9999,-9999,2.35E-05,1.18E-05,-9999,0.034553788,18.1228378,33.1300813,11.58536585,13.88889014,22.22221973,-9999,-9999,-9999,-9999,1.046047709,3.53E-05,5.88E-05,0.000226755,0.337594553,0.000656397,0.578972209,-9999,0.000954759,0.00023869,0.000895086,0.978383248,-9999,5.97E-05,-9999,0.000560921,-9999,-9999,87.38167336,3.786719335,15.86216168,41.2319188,12.76799948,22.4728308,0.001931804,7.233427802,16.84601704,4606.432984,11365.56201,5725.308416,4606.432984,-9999,2661.071046,61.54342337,0.144258396,50.36428829,41.81172116,62.60162602,-9999,-9999,-9999,2.618906378,13.57871736,70.96669291,22340.57216,74.02023508,27.36799711,76.87201283,36.51708363,12.60292431,3.757047228,36.71874932,34.87580362,44.18987217
13215002500,1980,8.995562796,89.59257834,0.685760393,0.36304962,0.080677693,-9999,-9999,-9999,-9999,0.040338847,0.040338847,-9999,2.8,19.6,22.09606987,24.75982533,-9999,-9999,-9999,-9999,-9999,-9999,0.322710773,0.080677693,0.040338847,-9999,-9999,0.118110237,-9999,-9999,0.905511818,0.393700787,0.905511811,0.630252106,-9999,0.118110236,-9999,-9999,-9999,-9999,92.05047319,3.911671924,15.99353796,26.76311031,6.923076923,12.88461538,-9999,8.629441624,25.96774194,3859.999971,7291.666667,4835.271543,3859.999971,-9999,2433.999981,63.25459365,0.57024806,41.44486692,43.60902288,64.46818393,-9999,-9999,-9999,9.137489325,9.210526316,67.99660441,14599.99989,63.99999951,61.20543294,72.71028037,24.72771298,25.89753953,6.010488146,20.67916878,45.05828687,37.83269962
13215002700,1980,14.51027829,84.11930775,1.1285772,0.120918986,0.120918986,-9999,0.040306329,-9999,-9999,0.040306329,0.040306329,-9999,10.10928962,23.7704918,30.37916857,17.99908634,-9999,-9999,-9999,-9999,-9999,-9999,0.806126572,0.161225314,0.040306329,-9999,-9999,0.782778874,1.99608613,-9999,2.191780849,1.174168298,0.743639922,2.34641641,-9999,-9999,-9999,0.273972603,-9999,-9999,91.45299145,2.777777778,15.9334126,41.28970164,7.213578501,27.0155587,3.96039604,15.01687289,19.48228883,4809.999942,16060.60613,5087.20941,4809.999942,-9999,3401.999959,52.83757403,0.208332546,32.5617284,16.12021877,58.97670169,-9999,-9999,-9999,7.565470417,31.37460651,52.20243674,18268.99978,64.99999921,55.95126523,60,33.33333374,19.70979468,4.27247083,34.08071749,39.29372197,34.25925926
13215002800,1980,0.43545083,97.82274549,1.357581944,0.025614753,0.281762294,0.051229507,-9999,-9999,0.179303275,0.051229507,-9999,-9999,-9999,51.42857126,22.89855093,24.34782542,-9999,63.82978611,-9999,-9999,-9999,-9999,0.947745915,0.025614753,0.025614753,-9999,-9999,0.234986949,-9999,-9999,0.36553524,0.130548303,0.365535248,1.726577933,0.22643645,-9999,-9999,0.234986945,-9999,-9999,90.04600363,3.554997836,14.66854746,42.7246377,10.24793328,19.42148685,2.727272717,16.52143625,18.05170744,6658.999843,-9999,9101.941325,6658.999843,-9999,3672.000099,33.80726679,0.159447581,18.5267853,25.71428614,33.88254163,27.65957426,-9999,-9999,10.81388779,32.54626656,34.16618393,16050.00023,76.99999825,55.31667688,55.47540838,27.99692637,23.7961059,4.96926244,34.97014111,37.59124051,30.46875091
13215002901,1980,57.68621271,37.81299547,1.933438997,0.412044376,1.711568949,-9999,0.063391443,-9999,0.221870049,0.190174328,1.077654523,0.126782885,14.42205726,8.642629905,31.99329983,1.088777219,11.68831169,7.792207792,-9999,-9999,-9999,-9999,0.50713154,0.126782885,0.50713154,-9999,0.633914425,5.324881173,5.388272616,0.25356577,7.163233007,2.599049129,5.483359748,8.684034788,1.603206422,-9999,0.158478605,1.965134707,-9999,-9999,60.85761407,23.85926333,5.028328612,56.78478825,25.87621178,13.9448173,3.131991051,27.423283,9.825327511,14067.99992,14437.08642,15681.81894,14067.99992,-9999,6614.999961,11.31537249,0.009041568,7.493857494,10.97560982,10.72026801,6.493506494,-9999,-9999,9.342560554,43.20610687,48.65051903,30705.99982,226.9999987,3.806228374,85.41984733,26.30744865,6.434231418,0.76069731,53.5382127,16.01293975,14.25061425
13215002902,1980,57.7411768,36.89411786,2.517647073,0.141176471,1.835294128,0.094117648,0.023529412,0.094117648,0.305882355,0.305882355,0.800000005,0.188235295,22.6519337,4.222573007,29.23566879,3.821656051,36.64122137,-9999,-9999,-9999,48.57142857,-9999,0.964705888,0.070588236,0.847058828,0.141176471,0.823529416,4.376470613,3.011764723,0.447058826,5.905882386,3.152941175,4.682352942,7.140968038,-9999,0.141176471,-9999,2.329411765,-9999,-9999,71.20603015,14.32160804,14.47674419,50.62541145,15.77158396,20.80217539,3.874915024,23.58420268,8.341641741,13228.99993,13875,13908.04596,13228.99993,17692.30889,5575.999968,18.17538907,0.00333434,13.83966245,17.41884412,21.08280255,19.84732824,-9999,-9999,12.61261261,47.93814433,17.34234234,37830.99979,174.999999,0.563063063,91.30154639,31.27058841,3.952941199,0.658823533,59.87321712,16.06973059,17.72151899
13215003000,1980,29.93672992,68.53146849,1.065601065,0.0999001,0.2997003,-9999,-9999,-9999,0.066600067,0.033300033,0.1998002,-9999,17.48013621,19.97729852,29.48841699,10.81081081,25.92592593,16.66666667,-9999,-9999,18,18,0.832500832,0.033300033,0.0999001,-9999,-9999,0.432900433,2.530802529,-9999,3.063603062,0.965700966,2.264402265,2.434526003,0.885282183,-9999,-9999,0.4995005,-9999,-9999,91.9239905,2.731591449,13.71100164,50.25773196,3.710751665,30.16175071,0.951474786,16.61222585,14.12133891,8212.000006,10807.69198,8298.319298,8212.000006,-9999,3681.000003,34.92116737,0.085524319,23.68742369,29.12844035,38.07673628,48.14814815,-9999,6,11.19751166,38.87915937,32.27060653,18539.00001,116.0000001,24.02799378,81.26094571,30.96903095,13.41991341,2.297702296,43.20323015,30.82099596,31.25763126
13215003200,1980,30.88642457,64.57995771,2.200509318,0.318124005,1.670309425,0.079529548,4.07E-05,1.45E-06,0.212081701,0.026518569,1.246079175,0.10604957,24.95972412,12.83856218,39.87755356,3.055059396,38.66592498,3.999745704,-9999,-9999,17.14725125,-9999,0.821846019,0.026522928,0.9279232,-9999,0.185611088,1.670414056,3.101852914,8.72E-06,2.545378592,1.378724339,1.458282951,3.780577857,0.187526379,-9999,-9999,0.265216204,1.02E-05,-9999,89.08340799,2.572275135,18.31082851,45.08044803,11.1619519,24.70223861,1.372370272,17.86041793,14.62288666,6765.168313,9608.074207,6486.544464,6765.168313,15892.85775,3068.068077,47.98905957,0.065335049,37.25184227,34.30034376,55.67824357,72.6638368,-9999,0.005010341,22.4952951,17.47313805,48.01608043,18176.06798,110.0037807,33.76123523,88.01435131,39.02392527,7.741149208,1.696666688,44.78663538,29.14256773,32.77756809
13215003301,1980,42.97456139,51.09589199,3.776908223,0.371819963,1.565557711,-9999,0.039138943,-9999,0.332681007,0.215264192,0.919765191,0.039138943,19.20444792,19.24721908,34.3525845,7.436768126,25.75757438,-9999,-9999,-9999,-9999,-9999,0.939334627,-9999,1.643835569,-9999,0.704500998,4.324853114,2.641878561,0.117416828,4.579256291,0.567514677,3.659491193,5.108859909,-9999,-9999,0.156555773,1.917808218,-9999,-9999,75.32515541,9.996283948,13.29994436,46.5285001,16.17458299,15.40436538,2.439024506,24.25981947,13.30049276,12274.00035,17460.93794,12054.26398,12274.00035,-9999,5011.000137,20.81288004,0.03778146,13.16779528,6.263406037,31.48919993,-9999,-9999,50.00000001,7.500000119,53.54729645,25.31249914,25477.99964,118.9999942,21.25000083,72.97297089,32.97455951,11.66340492,1.878669254,54.82397228,21.41897191,15.42513139
13215003302,1980,42.97456037,51.09588911,3.776908056,0.371819956,1.565557744,-9999,0.039138943,-9999,0.332681023,0.215264184,0.919765178,0.039138943,19.20444891,19.24721893,34.35258589,7.436768535,25.75757607,-9999,-9999,-9999,-9999,-9999,0.939334602,-9999,1.643835665,-9999,0.704500951,4.324853275,2.641878763,0.117416825,4.579256464,0.567514677,3.659491193,5.10885987,-9999,-9999,0.156555773,1.917808219,-9999,-9999,75.32515917,9.996284216,13.29994524,46.52849932,16.17458373,15.40436441,2.439024425,24.25982031,13.30049279,12274.00001,17460.93758,12054.26369,12274.00001,-9999,5011.000044,20.81288123,0.037781458,13.16779533,6.263406308,31.4892,-9999,-9999,50,7.500000002,53.54729304,25.31250045,25478.00072,118.9999962,21.25000179,72.97296769,32.97455974,11.6634055,1.878669204,54.82397147,21.41897296,15.42513138
13215003400,1980,50.53956932,40.52757884,3.956834669,0.119904076,3.896882545,-9999,0.83932853,0.029976019,0.059952038,0.179856114,2.398081514,0.209832132,19.42617972,8.009563853,31.89780951,5.328466774,27.01149268,-9999,-9999,-9999,31.31313044,-9999,0.83932853,0.269784185,1.61870505,-9999,0.869304535,6.055155794,4.136690582,0.179856114,8.932854069,4.376498802,4.976019184,14.12173957,1.913043412,-9999,-9999,2.428057554,0.209832134,-9999,75.16387255,5.316824402,16.34429357,38.44199564,11.44508708,15.14450812,1.387283222,22.14659697,7.831325349,9994.000261,12276.422,8303.571543,9994.000261,15892.85869,4471.999941,21.5827334,0.028753976,17.9956902,13.8673039,30.80291915,28.16091958,-9999,16.16161546,11.55878447,21.50858865,57.25593598,19216.99915,184.9999988,19.92084361,86.33308315,29.43645107,5.635491388,0.749400459,60.51675388,19.6608795,17.88793226
13215010104,1980,92.90977789,4.023102935,1.812387956,0.059749054,1.175064719,0.019916351,0.079665405,0.199163512,0.398327023,0.159330809,0.318661619,-9999,25.98257904,6.883365093,30.55555556,11.57407408,7.216494842,-9999,-9999,-9999,34.86238533,-9999,0.438159726,0.179247161,0.557657833,-9999,0.908193477,8.923988082,4.975320789,0.118460019,3.988153966,1.934846989,1.599210266,4.972138838,0.492927557,0.138203356,-9999,0.927936821,-9999,-9999,58.7788878,20.2483615,5.548602589,55.5737688,27.95936187,13.4717314,5.521201131,22.56009357,9.037558686,19230.00032,20299.22847,9464.2862,19230.00032,-9999,6767.000153,6.95600499,0.022778938,3.063308281,5.460750809,40.74074075,-9999,-9999,6.422018347,7.860752194,77.51371182,13.83753595,41789.00034,231.9999927,7.114845999,83.21167586,33.30013915,7.050388312,1.513642688,70.81274055,11.20263565,5.513954908
13215010106,1980,92.9097824,4.023102989,1.812387926,0.059749055,1.17506475,0.019916351,0.079665405,0.199163508,0.398327015,0.159330809,0.318661618,-9999,25.98257971,6.883365479,30.555554,11.57407316,7.216494525,-9999,-9999,-9999,34.86238767,-9999,0.438159729,0.179247166,0.557657809,-9999,0.908193496,8.923987978,4.975321004,0.118460022,3.988154019,1.93484699,1.599210267,4.972138686,0.492927567,0.138203356,-9999,0.927936821,-9999,-9999,58.7788914,20.24836133,5.54860268,55.57377012,27.95936421,13.47173148,5.521201659,22.56009246,9.037558637,19229.99994,20299.2276,9464.286304,19229.99994,-9999,6766.999879,6.95600469,0.022778938,3.063308426,5.460750805,40.74073863,-9999,-9999,6.422018225,7.860752309,77.51371474,13.83753488,41788.99883,231.9999951,7.114845845,83.21168141,33.30014136,7.050388501,1.513642756,70.81274136,11.20263577,5.513955209
13215010107,1980,86.76251593,10.70373871,1.50716366,0.046799933,0.942290029,0.015599977,0.062399907,0.155999773,0.311999545,0.146691244,0.249599628,-9999,26.793998,7.504827007,23.92792668,12.74741727,7.21649523,-9999,-9999,-9999,34.86238498,-9999,0.343199493,0.140399788,0.436799359,-9999,0.829351974,7.57566396,4.534816395,0.093859692,3.752652052,1.664754758,1.706149766,4.635584299,0.390979603,0.109502969,-9999,0.823043016,-9999,-9999,59.44663184,19.73280246,5.859765287,53.43630028,29.22578565,13.31441104,5.10610307,22.08192409,8.824247398,19053.12181,20779.95435,8074.121367,19053.12181,-9999,6422.190207,8.391471323,0.07622054,4.76042232,5.901036583,29.42928498,-9999,-9999,6.422018157,7.252749074,77.84689347,11.02841656,42761.74127,195.9276321,11.87347814,80.62355461,32.58491592,9.003129372,1.842341199,68.64343753,11.77520375,5.807640863
13215010201,1980,96.63342851,1.450991399,1.087351936,0.051742738,0.776483995,-9999,0.000342928,-9999,0.103485476,-9999,0.46568464,0.206970951,33.53595788,4.96778227,-9999,0.028545715,-9999,-9999,-9999,-9999,-9999,-9999,0.362336336,-9999,0.051879909,-9999,0.353749161,4.142006679,7.980082769,-9999,4.847162723,1.918536154,3.786919126,2.9370182,-9999,-9999,-9999,1.262194839,-9999,-9999,60.38471683,16.88053153,3.455032168,61.30379228,31.56147686,23.36901847,6.270165667,22.93529816,5.408693651,22618.18084,22722.51577,-9999,22618.18084,-9999,7414.686985,6.049829466,0.01565386,4.335448158,6.386917799,0.028545715,-9999,-9999,-9999,6.077169286,91.82026806,1.881413485,39047.08903,212.1594375,7.814908775,93.31226219,36.70665691,5.239047793,1.036775155,72.35994026,8.843432257,5.27968608
13215010203,1980,95.4007696,3.134176289,0.936933501,0.170312882,0.408898761,0.017033287,0.102194006,0.051119838,0.136300546,0.085174994,0.017076102,-9999,25.24282184,7.982584285,0.00686907,58.99554809,26.11711015,-9999,18.51851848,-9999,34.86238606,-9999,0.15333669,2.57E-05,0.27256684,-9999,0.601109521,4.534385459,8.586113133,0.309091226,2.850929935,0.910333112,1.957701473,4.370652056,7.20E-05,2.01E-05,-9999,1.030381768,-9999,-9999,63.79339809,19.49114207,2.972152602,53.89084503,29.90017813,16.4620459,3.177981893,21.70142491,7.3675615,21453.65643,22856.76886,6072.28156,21453.65643,-9999,7070.956042,5.255887998,0.011186422,2.971511302,4.717961919,19.10992263,11.93884996,100,6.422015577,5.815477835,86.3823369,4.181237582,44206.67012,182.012513,11.28461455,82.39878897,32.09010838,10.08302663,3.287090473,69.48936734,12.14896968,5.882297958
13215010204,1980,95.40112342,3.134048656,0.936808025,0.170328736,0.408788971,0.017032873,0.102197243,0.051098621,0.136262986,0.085164368,0.017032873,-9999,25.24271721,7.982739623,-9999,59.00621268,26.11940465,-9999,18.51851869,-9999,-9999,-9999,0.153295861,-9999,0.272525971,-9999,0.601064754,4.53374533,8.586639214,0.30911901,2.850764153,0.910183754,1.957753735,4.370564294,-9999,-9999,-9999,1.030396703,-9999,-9999,63.79410039,19.49103593,2.97176825,53.89061841,29.90045979,16.46248068,3.177641554,21.70130418,7.367309332,21454.00012,22857.1427,6071.42835,21454.00012,-9999,7071.000195,5.255630941,0.011184669,2.971497867,4.717854026,19.10112425,11.94029889,100,-9999,5.815160687,86.38368949,4.179728137,44206.99868,182.0000074,11.28526587,82.39867273,32.08993422,10.08346085,3.287344627,69.48918328,12.14910162,5.882352965
13215010205,1980,95.40112095,3.134048699,0.936808021,0.170328736,0.408788959,0.017032873,0.10219724,0.05109862,0.136262983,0.085164368,0.017032873,-9999,25.24271951,7.9827398,-9999,59.00621022,26.11940285,-9999,18.51851903,-9999,-9999,-9999,0.153295864,-9999,0.272525967,-9999,0.601064758,4.533745639,8.586638938,0.309119018,2.850764227,0.910183754,1.957753735,4.370563955,-9999,-9999,-9999,1.030396703,-9999,-9999,63.79409935,19.49103375,2.971768142,53.89061573,29.90045877,16.46248,3.177641564,21.70130585,7.367309356,21453.99947,22857.14238,6071.428844,21453.99947,-9999,7071.000135,5.255631133,0.011184669,2.971497735,4.717853694,19.10112417,11.94029778,100,-9999,5.815160673,86.38368141,4.179728392,44206.99899,182.0000052,11.28526634,82.39866867,32.08993395,10.08346126,3.287344545,69.48918525,12.14910335,5.882352666
13215010301,1980,96.11770629,2.587503852,0.890011519,5.93E-05,0.404603739,9.89E-06,0.404267337,0.000122693,4.16E-05,5.05E-05,9.10E-05,2.08E-05,20.98021848,14.09143156,0.005228386,18.64757538,-9999,-9999,-9999,-9999,-9999,-9999,0.162160152,2.08E-05,0.161848402,-9999,0.395192316,2.374822337,3.564432686,-9999,0.398104545,0.001829496,0.396324349,1.920213221,0.000128554,-9999,0.000142153,0.001338048,0.000121845,-9999,30.19058857,44.46439855,2.570290453,40.55712062,54.21686112,11.87073878,14.11361786,20.33177376,4.191254366,34989.40191,41353.19904,-9999,34989.40191,-9999,18822.2695,2.454817076,0.168613313,0.003669438,1.66290129,18.6510614,-9999,-9999,-9999,3.11158966,89.22205852,9.126794185,112255.6891,334.8696907,10.53569861,70.22244388,24.84234823,15.36716304,2.264581525,69.73451565,11.27593044,1.822294996
13215010302,1980,96.79228981,1.365477482,1.142301353,-9999,0.552690803,-9999,0.184598662,0.147236865,0.073618433,0.036809216,0.073618433,0.036809216,24.67914411,6.134263181,24.90807941,35.35499636,-9999,-9999,-9999,-9999,-9999,-9999,0.736405382,0.036809216,0.184267118,-9999,0.447020651,8.039669285,12.09670955,-9999,4.614000404,3.050824511,1.600381127,5.247800307,0.240230642,-9999,0.260436239,1.637027786,0.223231062,-9999,50.90559201,30.39083557,2.459783451,58.05664682,46.03079469,9.537989472,4.661218733,24.11584858,9.372796137,26598.07435,28341.06465,-9999,26598.07435,-9999,8887.602399,8.969910661,0.057071964,5.753328696,8.027913208,51.96038333,-9999,-9999,-9999,4.764582512,93.43102449,2.387433849,60138.5413,119.5153744,9.308765976,86.20409273,30.95367028,8.08221631,1.107370872,74.13728784,9.283399015,5.116757036
13215010401,1980,98.15624252,0.450696536,0.805790776,0.040972412,0.437039065,0.027314942,0.163889649,0.027314942,0.054629883,0.081944825,0.054629883,0.027314942,24.79085332,10.34578918,8.75,7.5,45.65217391,13.04347826,-9999,-9999,10.90909091,7.272727273,0.245834474,-9999,0.136574708,0.259491945,0.300464357,4.274788355,6.186834265,0.245834474,2.472002212,0.723845944,1.761813712,2.842980057,-9999,0.177547118,-9999,0.819448238,-9999,-9999,55.26193788,22.02132592,3.669724771,54.88640462,33.13131313,18.00865801,5.56998557,22.01626631,9.029896278,23373.99975,24452.1606,-9999,23373.99975,28571.42708,8153.999912,5.85579429,0.007487625,4.233778187,5.741025345,21.25,-9999,-9999,-9999,2.384868421,87.23673126,4.646381579,44054.99952,216.9999977,6.085526316,72.07245156,31.23463568,9.464627253,1.297459724,68.74886837,11.20767699,7.271053843
